word,visual_mean,visual_sd,visual_n,auditory_mean,auditory_sd,auditory_n,scale
taon,39.069,40.191,28,34.893,38.004,28,0-100_VAS
tapioca,62.64,30.462,25,16.407,29.122,27,0-100_VAS
tapisserie,83.292,21.688,24,21.87,28.906,24,0-100_VAS
tarif,58.52,29.626,27,29.308,31.662,26,0-100_VAS
tartare,74.917,27.193,27,19.846,28.122,27,0-100_VAS
tas,56.5,33.662,23,24.167,33.094,23,0-100_VAS
tasse,83.5,18.321,23,38.818,34.51,23,0-100_VAS
tatou,71.929,30.473,28,39.034,34.49,28,0-100_VAS
taudis,77.586,25.709,28,37.786,34.077,28,0-100_VAS
taupe,55.435,36.779,24,10.792,15.223,24,0-100_VAS
taureau,82.826,20.158,23,47.182,33.343,23,0-100_VAS
taxi,81.333,21.445,24,39.5,35.841,24,0-100_VAS
technicien,65.5,31.999,24,25.87,29.196,24,0-100_VAS
technique,39.207,34.503,27,16.692,28.694,26,0-100_VAS
technologie,73.538,35.256,27,48.556,40.233,27,0-100_VAS
teinte,65.32,28.568,27,12.852,23.201,27,0-100_VAS
tek,26.64,35.373,24,8.292,19.439,25,0-100_VAS
tempo,45.481,38.134,27,54.192,37.441,26,0-100_VAS
temporalité,28.182,26.082,23,24.208,32.277,23,0-100_VAS
tempérament,32.5,35.08,27,34.407,36.677,26,0-100_VAS
température,62.556,31.501,24,23.87,30.228,24,0-100_VAS
tempête,86.739,12.934,23,57.833,30.875,23,0-100_VAS
tendance,45.13,38.133,23,23.565,28.872,23,0-100_VAS
tendon,65.048,31.706,24,8.714,14.585,24,0-100_VAS
tendresse,68.964,31.386,28,48.893,39.015,28,0-100_VAS
tension,55.87,33.437,24,35.75,35.228,24,0-100_VAS
tentacule,78.478,24.087,23,18.083,28.625,23,0-100_VAS
tentation,49,38.494,25,23.654,33.028,26,0-100_VAS
tente,85.034,13.752,25,41.185,33.79,27,0-100_VAS
tenue,67.654,31.764,25,17.185,24.96,27,0-100_VAS
terminal,63.769,33.755,25,36.37,35.09,27,0-100_VAS
terminus,72.05,27.961,20,40.55,32.4,20,0-100_VAS
terrasse,86.926,17.62,25,34.577,35.69,26,0-100_VAS
terreur,57.75,38.348,24,42,35.359,24,0-100_VAS
terrier,68.8,20.944,24,27.217,32.238,24,0-100_VAS
terrorisme,77.609,33.119,24,64.652,41.44,24,0-100_VAS
testament,73.478,25.984,23,22.167,29.285,23,0-100_VAS
testostérone,46.208,37.439,24,28.125,35.137,24,0-100_VAS
thermomètre,87.12,14.937,25,31.2,39.086,26,0-100_VAS
thermos,78.72,21.396,24,24.25,32.815,24,0-100_VAS
thermostat,76.25,25.36,24,28,35.961,25,0-100_VAS
thyroïde,35.286,29.404,28,17.393,25.918,28,0-100_VAS
thème,37.304,34.511,24,26.5,31.013,24,0-100_VAS
thé,84.5,18.311,25,31.846,40.685,26,0-100_VAS
tibia,74.913,24.585,23,14.696,25.899,23,0-100_VAS
ticket,80.409,26.944,24,15.095,20.102,24,0-100_VAS
tige,68.36,28.51,25,7.385,14.716,26,0-100_VAS
timbale,55.519,34.963,25,67.556,37.322,27,0-100_VAS
timbre,84.517,17.15,25,21.741,31.368,27,0-100_VAS
timidité,58.28,34.078,25,33.704,36.072,27,0-100_VAS
tintamarre,32.571,31.175,25,50.111,41.252,27,0-100_VAS
tirage,62.64,31.659,25,32.185,34.877,26,0-100_VAS
tirelire,84.72,15.763,23,61.565,24.334,23,0-100_VAS
tiret,55.5,27.493,25,18.519,26.842,27,0-100_VAS
tiroir,76.821,19.154,28,44.586,35.356,28,0-100_VAS
tisane,76.091,30.97,24,23.727,31.085,24,0-100_VAS
tison,55.731,35.632,24,36.08,34.946,25,0-100_VAS
tissage,67,33.08,24,15.043,20.359,24,0-100_VAS
titre,46.269,33.184,25,20.519,32.247,27,0-100_VAS
titulaire,38.957,37.151,24,20.5,30.039,24,0-100_VAS
toc,45.357,34.71,25,36.704,35.334,27,0-100_VAS
toiture,80.045,20.882,24,23.174,29.788,24,0-100_VAS
tomate,92.44,14.292,23,21.478,29.545,23,0-100_VAS
tombeau,82.52,21.947,25,28.926,35.073,27,0-100_VAS
tombée,67.6,28.997,24,39.542,35.689,24,0-100_VAS
tome,57.609,33.452,24,23,33.257,24,0-100_VAS
ton,40,36.446,26,62.519,32.123,27,0-100_VAS
tonique,44.345,34.707,25,29.222,29.102,27,0-100_VAS
tonneau,75.48,23.094,24,17.125,19.659,24,0-100_VAS
tonnerre,60.25,40.334,25,85.542,23.008,24,0-100_VAS
toque,57.44,32.489,24,21.292,22.762,24,0-100_VAS
torche,73.208,24.795,26,25.667,32.597,27,0-100_VAS
torchon,78.786,26.335,26,29.889,38.997,27,0-100_VAS
tornade,80.423,22.502,26,63.481,27.722,27,0-100_VAS
torpeur,26.37,29.094,29,19.667,25.898,28,0-100_VAS
torpille,64.375,32.707,23,36.391,32.167,23,0-100_VAS
torrent,62.821,39.449,28,53.481,38.394,28,0-100_VAS
torsion,61.917,29.15,23,22.913,28.026,23,0-100_VAS
tortue,88.56,17.01,26,23.185,30.527,27,0-100_VAS
torture,73.069,28.321,28,65.321,32.887,28,0-100_VAS
total,55.846,41.638,28,31.536,34.385,28,0-100_VAS
totalité,38.714,36.817,26,8.769,17.75,26,0-100_VAS
totem,66.696,33.119,23,23.217,30.782,23,0-100_VAS
toucan,75.208,31.62,24,46.6,33.629,25,0-100_VAS
toupie,81.621,18.963,28,29.929,30.49,28,0-100_VAS
tourbillon,72.955,23.768,23,32.458,31.201,23,0-100_VAS
tourbière,35.591,32.636,24,3.524,8.704,24,0-100_VAS
tourelle,42.28,38.445,23,16.708,30.102,23,0-100_VAS
tourisme,74.708,29.006,24,42.292,38.02,24,0-100_VAS
tourment,43.296,39.928,26,38.111,38.492,27,0-100_VAS
tournage,69.125,32.411,24,57.609,34.281,24,0-100_VAS
tournant,60.966,30.354,28,24.357,28.356,28,0-100_VAS
tourne-disque,68.304,25.441,24,74.75,30.05,24,0-100_VAS
tournesol,86.241,18.99,28,16.464,25.51,28,0-100_VAS
tournevis,76.417,25.583,24,22.75,28.828,24,0-100_VAS
tourniquet,86.12,15.725,25,48.885,36.59,26,0-100_VAS
tournoi,56.3,30.962,22,43.55,34.323,20,0-100_VAS
tournée,56.783,36.591,23,36.522,36.653,23,0-100_VAS
tourterelle,62.348,33.459,24,36.696,36.34,23,0-100_VAS
toutou,85,24.555,28,32.036,37.193,28,0-100_VAS
toux,48.36,39.712,24,77.04,32.362,25,0-100_VAS
tracas,34.423,32.195,25,25.444,28.68,27,0-100_VAS
traction,42.5,34.591,25,16.6,26.382,26,0-100_VAS
tracé,63.231,31.863,24,24.542,35.864,24,0-100_VAS
tradition,59,27.939,24,54.826,26.956,24,0-100_VAS
traduction,46.913,37.81,23,47.348,38.338,23,0-100_VAS
trafic,80.04,25.745,25,63,30.116,24,0-100_VAS
tragédie,57.739,32.453,24,38.957,34.86,24,0-100_VAS
tragédien,47.583,37.978,23,41,38.186,23,0-100_VAS
trahison,49.435,36.785,25,42.038,39.881,27,0-100_VAS
traite,31.393,31.946,28,22.607,30.939,28,0-100_VAS
traitement,56.4,32.972,25,28.519,35.245,27,0-100_VAS
traité,42.286,29.318,28,32.517,28.845,28,0-100_VAS
trampoline,87.818,18.718,24,51.958,36.178,24,0-100_VAS
tranchant,71.08,27.8,25,34.481,34.591,27,0-100_VAS
tranchée,62.852,32.678,25,33,31.343,26,0-100_VAS
tranquillité,58.125,32.776,24,39.52,38.591,25,0-100_VAS
transaction,52.04,34.778,25,29.407,29.456,27,0-100_VAS
transfert,35.8,31.378,25,7.462,14.481,26,0-100_VAS
transformation,66.143,29.093,28,28.962,30.646,28,0-100_VAS
transistor,32.348,31.547,24,17.87,28.925,23,0-100_VAS
transport,83.652,17.668,23,55.739,29.188,23,0-100_VAS
trappe,60.625,30.479,25,30.192,34.222,27,0-100_VAS
travailleur,58.815,36.589,25,21.269,30.478,26,0-100_VAS
travers,34.103,27.93,25,12.077,19.139,26,0-100_VAS
traversier,74.655,27.754,28,47.25,30.664,28,0-100_VAS
traversée,62.74,31.718,24,18.32,22.013,25,0-100_VAS
travée,18.5,27.592,25,3.231,10.069,26,0-100_VAS
traîne,57.5,30.592,20,17.95,27.649,20,0-100_VAS
treillis,55.545,39.673,25,13.905,27.864,24,0-100_VAS
tremblement,71.64,27.554,27,48.038,35.32,26,0-100_VAS
triage,60.818,31.362,25,17.739,24.225,24,0-100_VAS
triangle,89.179,16.191,27,46.815,39.172,27,0-100_VAS
tribu,68.333,23.183,28,43.586,30.939,28,0-100_VAS
tribunal,63,27.211,20,48.579,30.495,20,0-100_VAS
tribune,59.958,32.723,27,46.36,34.313,26,0-100_VAS
tricot,86.609,15.585,24,24.696,27.508,24,0-100_VAS
trimestre,39.04,33.97,27,22.259,31.284,27,0-100_VAS
trio,72.043,31.903,24,27.13,33.564,24,0-100_VAS
triomphe,63.5,32.755,23,40.708,35.33,23,0-100_VAS
tristesse,67.36,33.636,27,56.667,36.775,27,0-100_VAS
trombone,79.833,23.985,27,38.148,40.824,27,0-100_VAS
trompette,85.048,19.333,24,84.6,24.682,24,0-100_VAS
tronc,79.75,24.337,24,12.625,23.666,24,0-100_VAS
trottinette,84.786,16.324,27,57.185,31.193,27,0-100_VAS
trottoir,85.75,16.69,28,35.63,35.484,27,0-100_VAS
troupeau,76.321,24.498,27,34.115,30.943,26,0-100_VAS
trousse,77.875,18.061,24,25.083,29.836,24,0-100_VAS
truc,43.069,32.241,28,25.357,30.652,28,0-100_VAS
truelle,38.826,36.168,24,18.435,26.587,24,0-100_VAS
trèfle,80.107,20.81,28,23.724,32.416,28,0-100_VAS
trésor,76.444,34.047,27,18.538,26.109,26,0-100_VAS
trône,80.84,20.024,23,18.667,29.623,23,0-100_VAS
tuba,80.379,23.246,26,50.778,35.288,27,0-100_VAS
tube,78.179,19.619,25,33.741,31.767,27,0-100_VAS
tuile,75.85,20.818,20,17.7,22.25,20,0-100_VAS
tulipe,86.208,18.238,24,5.208,7.746,24,0-100_VAS
tumeur,56.962,37.519,25,26.926,35.507,26,0-100_VAS
tumulte,33.565,30.173,25,27.913,35.265,24,0-100_VAS
tunique,71.154,18.872,24,15.042,23.564,24,0-100_VAS
tunnel,79.846,19.283,24,45.667,34.603,24,0-100_VAS
tuque,83.893,18.6,26,22.667,30.964,27,0-100_VAS
turbine,61.391,27.455,25,52.148,34.15,27,0-100_VAS
tympan,47.346,32.203,24,43.68,40.16,25,0-100_VAS
télescope,85.792,23.887,24,16.375,25.695,24,0-100_VAS
télégramme,62.957,32.961,23,57.045,36.18,23,0-100_VAS
téléphone,72.923,32.986,24,74.76,28.388,25,0-100_VAS
téléspectateur,76.462,29.654,24,65.375,31.543,24,0-100_VAS
téléviseur,90.448,14.224,28,80.643,28.524,28,0-100_VAS
témoignage,44.364,37.924,23,52.182,39.066,23,0-100_VAS
ténacité,41.034,35.57,28,20.857,30.781,28,0-100_VAS
ténèbres,57.954,32.146,24,26.04,31.006,25,0-100_VAS
tétine,79.25,23.786,25,34.423,37.136,27,0-100_VAS
têtard,66.077,28.835,25,25.963,32.459,27,0-100_VAS
tête,80.36,24.095,25,23.074,32.398,27,0-100_VAS
ulcère,56.087,33.33,23,21.273,33.265,23,0-100_VAS
unicité,39.857,34.743,26,32.654,34.094,27,0-100_VAS
uniforme,80.72,28.204,25,12.846,23.287,26,0-100_VAS
union,62.292,29.687,25,42.333,34.59,26,0-100_VAS
unisson,40.667,33.735,25,42.571,41.116,24,0-100_VAS
urgence,55.92,32.6,25,47.36,35.195,25,0-100_VAS
urine,77.423,20.377,24,54.542,33.573,24,0-100_VAS
urne,77.24,24.308,24,18.12,26.181,25,0-100_VAS
usage,43.5,35.351,25,27.538,29.3,26,0-100_VAS
usure,56.75,35.809,24,14.167,23.898,24,0-100_VAS
utilisation,36.586,29.602,28,20.964,26.556,28,0-100_VAS
vacance,78.815,24.952,25,63.038,32.291,27,0-100_VAS
vacances,80.731,28.288,25,56.519,34.104,27,0-100_VAS
vacarme,46.565,33.946,23,73.667,27.32,23,0-100_VAS
vaccin,83.957,16.375,24,25.167,30.358,24,0-100_VAS
vaccination,81.81,24.772,24,11.952,19.13,24,0-100_VAS
vache,86.292,17.972,23,70.375,24.689,23,0-100_VAS
vague,85.261,18.83,25,85.481,19.486,27,0-100_VAS
vaisseau,71.48,25.206,25,22.458,27.702,24,0-100_VAS
vaisselier,58.923,32.685,26,21.667,21.685,27,0-100_VAS
valeur,38.042,35.209,24,25.583,33.905,24,0-100_VAS
valise,89.864,16.214,24,40.957,35.46,24,0-100_VAS
vallon,30.125,31.089,26,10.556,22.519,27,0-100_VAS
vallée,66.087,27.121,23,21.826,28.568,23,0-100_VAS
vanille,72.346,26.975,26,22.038,25.641,27,0-100_VAS
vanité,46.208,32.214,24,30.48,33.428,25,0-100_VAS
vapeur,80.63,15.894,25,36.593,33.441,27,0-100_VAS
variation,55.88,32.289,25,33.88,34.016,26,0-100_VAS
variété,58.542,37.127,25,23.792,31.086,24,0-100_VAS
vase,79.208,27.107,24,19.542,32.311,24,0-100_VAS
vedette,72.778,26.114,25,41.731,29.83,27,0-100_VAS
velours,73.565,17.666,23,21.227,24.136,23,0-100_VAS
vendeur,71.76,27.875,26,52,33.735,26,0-100_VAS
vendredi,55.28,36.097,26,32.48,38.033,26,0-100_VAS
vengeance,43.44,37.876,25,33.75,39.038,24,0-100_VAS
venin,63.682,37.2,24,28.81,37.705,24,0-100_VAS
ventre,77.292,25.335,24,24.458,27.683,24,0-100_VAS
venue,45.5,31.021,26,21.821,25.643,27,0-100_VAS
ver,63.687,29.793,24,19.72,26.785,25,0-100_VAS
verbe,37.679,31.856,28,41.034,35.618,28,0-100_VAS
verdict,39.8,35.954,25,45.2,39.482,25,0-100_VAS
verge,56.808,33.208,24,17.24,21.974,25,0-100_VAS
verger,78.625,26.296,24,42.13,35.318,24,0-100_VAS
verglas,86.84,16.943,24,28.5,27.513,24,0-100_VAS
vernis,72.346,28.637,25,20.12,29.644,25,0-100_VAS
vernissage,67.208,31.253,24,19.72,22.625,25,0-100_VAS
verrière,49.885,39.162,24,11.2,19.95,25,0-100_VAS
verrou,74.043,27.91,24,44.217,37.788,24,0-100_VAS
versant,45.125,33.956,23,31.609,34.963,23,0-100_VAS
version,40.957,29.936,23,26.417,31.363,23,0-100_VAS
vertu,23.667,33.946,26,18.038,27.905,26,0-100_VAS
vertèbre,65.963,31.768,26,21.692,30.503,26,0-100_VAS
veste,77.917,18.893,26,16.885,22.93,27,0-100_VAS
vestiaire,76,23.4,26,35.769,28.049,27,0-100_VAS
vestibule,67.679,27.788,25,26.148,31.579,27,0-100_VAS
vestige,47.409,36.604,25,11.857,21.784,24,0-100_VAS
veston,84.52,25.181,25,7.269,21.389,26,0-100_VAS
viaduc,83.481,17.075,25,30.778,33.964,27,0-100_VAS
viande,78.321,22.726,28,32.759,32.388,28,0-100_VAS
vice-président,54,31.923,25,22.481,32.304,27,0-100_VAS
victime,70.625,25.548,26,38.72,37.74,26,0-100_VAS
victoire,62.091,37.179,23,62.348,32.403,23,0-100_VAS
videur,47.583,33.327,23,19.958,27.103,23,0-100_VAS
vidéo,84.346,25.83,25,74.037,32.631,27,0-100_VAS
vie,71.24,37.306,25,49.8,39.851,26,0-100_VAS
vieillard,85.92,16.573,25,50.304,32.951,24,0-100_VAS
vieillesse,68.174,35.036,23,29.478,35.639,23,0-100_VAS
vigilance,50.357,35.81,28,34.571,37.837,28,0-100_VAS
vigile,41.08,30.239,24,23.522,26.387,24,0-100_VAS
vignette,65.1,27.499,20,15.8,26.885,20,0-100_VAS
vigueur,21.36,29.132,28,16.84,29.507,26,0-100_VAS
villa,76,21.66,28,32.517,37.269,28,0-100_VAS
vin,89.808,17.96,27,48.481,41.815,27,0-100_VAS
viol,56.231,37.131,27,40.111,33.043,26,0-100_VAS
violence,76.28,29.134,27,61,38.788,26,0-100_VAS
violette,78.84,24.784,23,18.13,28.378,23,0-100_VAS
violon,81.913,18.404,24,95.391,8.343,24,0-100_VAS
vipère,63.538,36.87,28,38.296,34.378,26,0-100_VAS
virage,78.583,24.447,23,39.955,32.425,23,0-100_VAS
virgule,79.679,24.163,28,18.111,22.131,28,0-100_VAS
virilité,64.56,29.211,27,40.778,37.215,27,0-100_VAS
virtuosité,42.138,32.89,28,35.107,37.817,28,0-100_VAS
virulence,34.261,35.498,24,33.182,39.727,23,0-100_VAS
virus,54.56,37.362,27,22.385,29.76,26,0-100_VAS
visage,86.731,21.706,27,18.852,32.12,27,0-100_VAS
viscosité,61.964,30.191,28,31.333,29.789,28,0-100_VAS
visibilité,54.607,28.38,27,16.077,23.215,26,0-100_VAS
visite,69.385,32.317,27,44.778,37.249,27,0-100_VAS
visiteuse,63.957,34.956,25,28,32.986,24,0-100_VAS
visée,43.2,35.609,24,16.68,22.274,25,0-100_VAS
vitamine,67.25,25.76,23,22.083,29.327,23,0-100_VAS
vitesse,68.154,32.036,27,55.296,37.117,27,0-100_VAS
vitrail,87.28,24.337,27,11.308,23.986,26,0-100_VAS
vitre,80.391,21.775,24,20.304,27.294,24,0-100_VAS
vocation,44.364,40.616,24,22.217,33.958,24,0-100_VAS
voeu,45.577,31.524,25,41.778,35.737,27,0-100_VAS
voile,76.85,25.5,20,36.25,38.178,20,0-100_VAS
voilette,37.107,39.747,28,20.185,29.037,28,0-100_VAS
voilier,85.682,19.477,25,60,33.382,26,0-100_VAS
voisin,66.87,34.685,23,45.696,39.86,23,0-100_VAS
voisinage,71.5,29.435,24,50.875,38.222,24,0-100_VAS
voix,42.435,35.67,23,81.667,30.256,23,0-100_VAS
volaille,80.857,19.283,28,61.793,31.11,28,0-100_VAS
volcan,85.292,18.963,25,53.417,33.86,24,0-100_VAS
volet,57.923,34.035,25,28.63,31.294,27,0-100_VAS
volontaire,55.8,31.185,20,32.9,35.065,20,0-100_VAS
volonté,36.448,32.75,28,30.107,33.723,28,0-100_VAS
volt,56.625,29.717,25,35,34.391,26,0-100_VAS
voltage,55.12,32.598,25,33.292,29.246,24,0-100_VAS
volume,44.077,32.608,24,52.68,38.779,25,0-100_VAS
volupté,40.148,42.156,25,21.63,32.587,27,0-100_VAS
voyageur,73.481,35.191,25,35.077,36.438,26,0-100_VAS
voyelle,50.154,33.046,24,50.167,36.34,24,0-100_VAS
voûte,59.167,30.806,24,14.208,23.125,24,0-100_VAS
vue,63.72,34.662,25,18.185,29.71,27,0-100_VAS
vulgarité,45.793,37.28,28,60.393,36.556,28,0-100_VAS
vulve,76.5,23.56,24,27.28,33.901,25,0-100_VAS
végétal,70.75,28.862,20,15.25,25.598,20,0-100_VAS
véhicule,81.167,21.408,23,65.435,33.654,23,0-100_VAS
vélo,86.36,17.974,25,43.115,32.395,27,0-100_VAS
vérification,45.667,34.037,24,21.5,23.326,24,0-100_VAS
vérité,30.407,35.166,26,31.769,37.439,26,0-100_VAS
wagon,84.321,16.38,25,50.038,35.094,26,0-100_VAS
wok,69.625,36.014,25,35.375,36.402,24,0-100_VAS
yacht,78.25,18.637,23,37.739,33.617,23,0-100_VAS
yak,27.304,30.014,26,14.885,25.368,27,0-100_VAS
yod,17.138,30.647,25,6.769,16.503,27,0-100_VAS
yoyo,88.5,13.429,25,38.042,34.455,26,0-100_VAS
zoo,84.964,23.237,26,71.444,30.465,27,0-100_VAS
zèbre,81.7,21.672,20,22.65,19.738,20,0-100_VAS
âge,55.321,37.625,25,34.037,37.753,27,0-100_VAS
âme,30.5,34.709,25,18.714,28.548,24,0-100_VAS
âne,87.893,21.5,28,76.607,27.281,28,0-100_VAS
âtre,19.292,32.256,24,9.25,19.152,24,0-100_VAS
ébullition,76.286,23.808,27,65.423,28.825,26,0-100_VAS
écaille,76.455,18.513,23,19.364,24.705,23,0-100_VAS
écart,50.16,29.533,27,18.519,22.227,27,0-100_VAS
échalote,83.44,22.187,27,17.808,30.684,27,0-100_VAS
échange,53.843,29.62,24,33.08,30.508,25,0-100_VAS
écharpe,88.217,15.949,24,15.5,29.627,24,0-100_VAS
échauffement,63.846,26.594,27,26.111,29.595,26,0-100_VAS
échec,60.48,31.031,24,32.8,34.214,25,0-100_VAS
échelle,81.958,20.905,24,11.292,15.023,24,0-100_VAS
échine,31.56,32.592,27,12,25.067,26,0-100_VAS
échiquier,61.478,38.395,23,21.478,23.46,23,0-100_VAS
éclair,83.375,17.837,27,53.5,37.479,27,0-100_VAS
éclairage,85.32,20.623,24,22.08,32.646,25,0-100_VAS
éclaircie,77.586,23.719,28,19.75,30.475,28,0-100_VAS
éclat,64,33.996,23,39,34.747,23,0-100_VAS
éclatement,54.652,32.606,24,53.792,35.866,24,0-100_VAS
éclosion,73.792,31.047,24,26.917,31.621,24,0-100_VAS
école,79,26.164,24,49.68,36.818,25,0-100_VAS
écolier,75.125,27.583,24,42.25,41.574,24,0-100_VAS
économie,64.154,30.638,27,31.654,36.645,26,0-100_VAS
économique,46.286,37.514,27,18.769,26.177,26,0-100_VAS
écorce,70.269,29.362,27,25.444,31.722,26,0-100_VAS
écoute,57.36,37.097,27,57.5,41.787,26,0-100_VAS
écouteur,80.542,27.16,24,79.958,25.847,24,0-100_VAS
écrevisse,65.643,26.462,28,16.185,19.906,28,0-100_VAS
écritoire,43.76,36.464,27,15.926,27.271,27,0-100_VAS
écrivain,66.8,30.181,27,27.519,31.26,27,0-100_VAS
écrou,57.423,32.946,27,16.926,25.991,27,0-100_VAS
écu,41.815,39.302,27,29.037,38.964,26,0-100_VAS
écueil,27.783,33.169,24,9.13,19.377,24,0-100_VAS
écume,62.846,29.088,24,27.28,27.807,25,0-100_VAS
écureuil,90.833,12.586,24,45.375,36.024,24,0-100_VAS
écurie,82.179,22.218,27,60.519,35.299,27,0-100_VAS
écusson,67.077,27.443,27,22,30.932,26,0-100_VAS
édifice,83.167,22.44,24,22.6,28.734,25,0-100_VAS
édition,43.88,30.401,24,17.16,24.753,25,0-100_VAS
édredon,53.966,39.422,28,17.786,28.274,28,0-100_VAS
égalité,60.889,33.972,28,40.552,40.148,28,0-100_VAS
églantine,34.077,32.855,28,18.241,26.252,28,0-100_VAS
église,80.458,25.97,27,60.462,35.653,27,0-100_VAS
égoïsme,47.846,32.174,28,46.821,35.732,28,0-100_VAS
élaboration,37.231,31.958,24,21.125,25.287,24,0-100_VAS
élan,55.84,35.431,27,9.077,15.144,26,0-100_VAS
élastique,83.75,19.54,27,28.885,33.873,26,0-100_VAS
électrode,61.654,33.779,27,24.556,25.891,26,0-100_VAS
électron,53.111,30.973,28,25.464,29.224,28,0-100_VAS
élite,59.75,36.009,27,26.963,32.344,27,0-100_VAS
éloge,47.679,35.701,27,62.296,32.132,27,0-100_VAS
éloquence,27.625,33.292,27,37.154,40.607,26,0-100_VAS
élève,73.64,27.486,24,37.68,38.425,25,0-100_VAS
élégance,82.542,20.128,24,32.56,36.184,25,0-100_VAS
élément,57.111,31.543,27,18.222,27.465,27,0-100_VAS
éléphant,85.3,14.079,20,63.1,34.867,20,0-100_VAS
émail,72.448,24.087,28,24.571,35.935,28,0-100_VAS
émeraude,72.5,33.946,23,10.739,21.68,23,0-100_VAS
émission,71.5,33.718,27,55.154,39.529,26,0-100_VAS
émoi,42.071,34.461,28,34.963,35.02,28,0-100_VAS
émotion,47.379,33.795,28,39.393,33.895,28,0-100_VAS
énergie,52.522,35.994,23,34.739,33.541,23,0-100_VAS
énigme,53.071,34.668,28,50.75,39.572,28,0-100_VAS
épaisseur,62.091,33.675,24,9,15.21,24,0-100_VAS
épargne,53.875,39.194,24,15.958,26.735,24,0-100_VAS
épaule,83.821,18.97,27,8.962,16.573,26,0-100_VAS
épave,70.172,33.275,28,14.464,23.804,28,0-100_VAS
éperon,26.217,33.517,23,18.87,31.327,23,0-100_VAS
épi,51.217,37.868,23,10.826,20.755,23,0-100_VAS
épicerie,75.136,28.335,23,51.455,33.849,23,0-100_VAS
épidémie,54,34.299,27,26.593,30.348,27,0-100_VAS
épinards,89.111,16.745,28,21.269,28.049,28,0-100_VAS
épine,77.692,26.375,27,20.407,27.58,26,0-100_VAS
épinette,54.759,35.301,28,21.25,28.655,28,0-100_VAS
épingle,77.414,21.848,28,17.714,22.38,28,0-100_VAS
épisode,67.56,34.529,27,46.519,40.966,27,0-100_VAS
éponge,79.739,22.278,24,24.5,33.623,24,0-100_VAS
épopée,38.6,32.796,24,30.36,31.974,25,0-100_VAS
époque,50.786,31.48,28,21.964,27.891,28,0-100_VAS
épouse,62.241,32.569,27,34.593,30.963,27,0-100_VAS
épouvantail,79.926,19.321,28,25.655,31.32,28,0-100_VAS
époux,71.037,34.015,28,51.483,37.074,28,0-100_VAS
épreuve,57.643,34.057,27,35.333,36.647,27,0-100_VAS
éprouvette,75.296,25.136,27,9.231,15.993,26,0-100_VAS
épée,85.565,22.444,24,47.652,39.469,24,0-100_VAS
équerre,63.417,35.151,24,5.913,12.269,24,0-100_VAS
équilibre,51.56,31.632,24,23.8,25.511,25,0-100_VAS
équipage,67.75,28.039,20,28,30.098,20,0-100_VAS
équipement,58.13,34.342,23,17,22.563,23,0-100_VAS
équitation,82.481,17.432,27,60.885,31.507,26,0-100_VAS
équité,46.625,37.793,24,28.75,35.375,24,0-100_VAS
équivalent,32.963,30.578,28,17,23.292,28,0-100_VAS
érable,84.615,22.042,27,25.185,33.47,27,0-100_VAS
éruption,71.577,27.539,27,46.259,36.902,27,0-100_VAS
étable,74.8,27.458,20,43.15,37.704,20,0-100_VAS
établi,48.652,31.995,23,16.652,22.745,23,0-100_VAS
établissement,65.643,22.861,28,18.778,21.403,28,0-100_VAS
étagère,80.517,22.954,27,8.846,22.567,26,0-100_VAS
étalon,72,23.492,28,37.179,33.484,28,0-100_VAS
étamine,31.571,39.544,27,11.852,26.304,27,0-100_VAS
étang,79,17.798,20,36.65,36.876,20,0-100_VAS
étape,44.37,31.828,28,33.897,33.31,28,0-100_VAS
étendue,55.8,33.606,27,20,26.348,26,0-100_VAS
étincelle,81.455,25.886,24,28.571,31.761,24,0-100_VAS
étoffe,48.345,35.637,28,15.786,25.127,28,0-100_VAS
étoile,89.143,16.689,24,3.9,7.684,24,0-100_VAS
étonnement,60.591,37.287,24,49.714,37.888,24,0-100_VAS
étourderie,28.36,32.697,27,20.889,30.432,27,0-100_VAS
étourdissement,69.069,20.103,25,32.185,26.43,27,0-100_VAS
étranger,66.292,33.792,24,24.28,30.807,25,0-100_VAS
étreinte,59.862,36.304,28,24.964,31.525,28,0-100_VAS
étrier,41.783,35.971,23,21.739,31.443,23,0-100_VAS
étui,77.308,25.639,25,18.593,26.297,26,0-100_VAS
été,85.476,24.637,24,59.3,38.483,24,0-100_VAS
évacuation,65.042,27.954,24,44.88,37.099,25,0-100_VAS
évaluation,56.542,35.576,23,36.182,36.259,23,0-100_VAS
évasion,64.826,31.683,23,28.391,35.414,23,0-100_VAS
